| ID                                   | Run                                  | Algorithm           | Masking            |     MAE |    RMSE | Runtime   |
| 72b361bf-8b5b-4383-8775-f39727c91c3f | 2bb30d67-d785-45ab-aa4a-2c4ab8c8f30b | DCRNN               | protocol:test_r004 | 51.3997 | 60.4552 | nans      |
| 7e27342f-706b-45d5-9f38-ddaaa3b54408 | 2bb30d67-d785-45ab-aa4a-2c4ab8c8f30b | DCRNN               | protocol:test_r003 | 51.2708 | 60.496  | nans      |
| 05725669-615f-4aec-9d14-676f3765b07a | 2bb30d67-d785-45ab-aa4a-2c4ab8c8f30b | DCRNN               | protocol:test_r002 | 51.773  | 60.756  | nans      |
| d77c418c-4953-4a91-be6a-f3191377c0b3 | 2bb30d67-d785-45ab-aa4a-2c4ab8c8f30b | DCRNN               | protocol:test_r001 | 51.7421 | 60.8432 | nans      |
| 74f385d2-ab23-4885-9bd2-94b4ac782713 | 2bb30d67-d785-45ab-aa4a-2c4ab8c8f30b | DCRNN               | protocol:test_r000 | 51.379  | 60.4663 | nans      |
| 3840e4b9-98b3-4e48-a966-18b9696f7938 | 00cb80f0-2397-4cef-b034-69392d02048e | DCRNN               | protocol:test_r004 | 38.9393 | 47.8501 | nans      |
| 45a032ff-21a9-4444-95d7-e022c306f06f | 00cb80f0-2397-4cef-b034-69392d02048e | DCRNN               | protocol:test_r003 | 36.9247 | 47.3227 | nans      |
| 996df883-3c4d-4b8c-a0e8-f3cca8b088f1 | 00cb80f0-2397-4cef-b034-69392d02048e | DCRNN               | protocol:test_r002 | 33.4827 | 42.9611 | nans      |
| 1ae96c44-7fb1-49c0-9186-79e2aa61614a | 00cb80f0-2397-4cef-b034-69392d02048e | DCRNN               | protocol:test_r001 | 39.9456 | 49.8359 | nans      |
| a8eb2ace-9a56-4ed3-9ebd-6ef029490ca6 | 00cb80f0-2397-4cef-b034-69392d02048e | DCRNN               | protocol:test_r000 | 36.9745 | 47.6544 | nans      |
| eec5a30b-2490-440e-b8c7-12a3f7855dd7 | d9d12deb-5d1d-45ab-b8e7-dee72eb4ba93 | DCRNN               | protocol:test_r004 | 33.1131 | 42.0501 | nans      |
| 658b8761-b7cd-42f9-95a3-3e41a4f06491 | d9d12deb-5d1d-45ab-b8e7-dee72eb4ba93 | DCRNN               | protocol:test_r003 | 33.2485 | 42.2223 | nans      |
| ab7ad8bd-279b-457d-a213-0bd8d10a3ae5 | d9d12deb-5d1d-45ab-b8e7-dee72eb4ba93 | DCRNN               | protocol:test_r002 | 32.9896 | 41.9414 | nans      |
| b6614e15-6e51-475e-adae-7afb6400e49f | d9d12deb-5d1d-45ab-b8e7-dee72eb4ba93 | DCRNN               | protocol:test_r001 | 33.1514 | 42.0074 | nans      |
| aaab23ca-7fe0-459c-b3b7-584ff3179735 | d9d12deb-5d1d-45ab-b8e7-dee72eb4ba93 | DCRNN               | protocol:test_r000 | 33.1239 | 41.9694 | nans      |
| b63c899f-989a-4686-9a09-c4b14858f1a5 | 10c5a33c-d0ce-48b1-88bc-eb1a9cd323af | IGNNK               | protocol:test_r004 | 31.6885 | 39.9781 | nans      |
| 2d4d87c9-402f-4fd6-b48b-73f69caeed7f | 10c5a33c-d0ce-48b1-88bc-eb1a9cd323af | IGNNK               | protocol:test_r003 | 31.4948 | 40.0852 | nans      |
| a53dc4df-0878-4380-b783-5b444880b38e | 10c5a33c-d0ce-48b1-88bc-eb1a9cd323af | IGNNK               | protocol:test_r002 | 33.5102 | 42.2489 | nans      |
| 765769d9-1d3d-4624-b71f-73876ddc650a | 10c5a33c-d0ce-48b1-88bc-eb1a9cd323af | IGNNK               | protocol:test_r001 | 34.1463 | 43.1597 | nans      |
| 17fd8c95-baed-414f-98a6-8ce1b01b2a83 | 10c5a33c-d0ce-48b1-88bc-eb1a9cd323af | IGNNK               | protocol:test_r000 | 32.0277 | 41.0145 | nans      |
| 3af8f618-49ef-4cc9-b49a-27b04c78d353 | e0a8050b-eea3-4abd-944c-a5afd9f54638 | IGNNK               | protocol:test_r004 | 30.9164 | 39.7207 | nans      |
| 55f1e99b-6863-43c0-be32-9ec59ede4e20 | e0a8050b-eea3-4abd-944c-a5afd9f54638 | IGNNK               | protocol:test_r003 | 26.7555 | 35.1692 | nans      |
| a676a437-a48d-4433-8c7a-5ee6462fbd89 | e0a8050b-eea3-4abd-944c-a5afd9f54638 | IGNNK               | protocol:test_r002 | 30.5081 | 39.3968 | nans      |
| c7fd7df9-61a3-4f5c-bff3-efa2a268bfe3 | e0a8050b-eea3-4abd-944c-a5afd9f54638 | IGNNK               | protocol:test_r001 | 31.9847 | 40.5422 | nans      |
| 6403283a-9c67-44db-a1e9-389204e419a9 | e0a8050b-eea3-4abd-944c-a5afd9f54638 | IGNNK               | protocol:test_r000 | 31.7719 | 40.8157 | nans      |
| ff5045d5-5d12-4ea1-8068-18231ddf22d7 | 3e2043a2-5fd0-439d-9b14-2e39efab3a33 | IGNNK               | protocol:test_r004 | 34.1822 | 42.8507 | nans      |
| 481f8480-4200-4eff-9770-de9f4d6fc9d3 | 3e2043a2-5fd0-439d-9b14-2e39efab3a33 | IGNNK               | protocol:test_r003 | 32.6173 | 41.3876 | nans      |
| 9c97d2d3-31bd-4c03-88c4-b6e903a30731 | 3e2043a2-5fd0-439d-9b14-2e39efab3a33 | IGNNK               | protocol:test_r002 | 30.1768 | 38.3408 | nans      |
| 4c84e546-cdc5-489a-8b89-250d90fed7cd | 3e2043a2-5fd0-439d-9b14-2e39efab3a33 | IGNNK               | protocol:test_r001 | 34.0991 | 43.0752 | nans      |
| 7a7bde4c-c20c-4549-b1cd-05a472d7e68c | 3e2043a2-5fd0-439d-9b14-2e39efab3a33 | IGNNK               | protocol:test_r000 | 35.6106 | 44.6203 | nans      |
| 2ae29646-7a25-4fb2-a10b-bdeae8031cf9 | 6ab74044-1c37-4a3f-a3d4-c80fcc34a2ea | IGNNK               | protocol:test_r004 | 47.9712 | 57.8132 | nans      |
| 33686aaa-3e09-4c53-9ad0-ec25a99452b2 | 6ab74044-1c37-4a3f-a3d4-c80fcc34a2ea | IGNNK               | protocol:test_r003 | 44.9814 | 55.2112 | nans      |
| c4e048eb-d4c2-47df-a716-63c8c8ad4fd5 | 6ab74044-1c37-4a3f-a3d4-c80fcc34a2ea | IGNNK               | protocol:test_r002 | 50.6496 | 59.6078 | nans      |
| c84737d2-4a35-42b5-9dc8-a411d8d702fe | 6ab74044-1c37-4a3f-a3d4-c80fcc34a2ea | IGNNK               | protocol:test_r001 | 50.4137 | 60.7913 | nans      |
| 12e6e3e1-6e1c-4450-95d3-c95f22d5dd9a | 6ab74044-1c37-4a3f-a3d4-c80fcc34a2ea | IGNNK               | protocol:test_r000 | 59.0544 | 67.5271 | nans      |
| d8ba523f-25e8-4b5b-aead-755159d739c7 | 8c3bc26e-7ac7-497e-8256-8a7dc29fc543 | IGNNK               | protocol:test_r004 | 38.3747 | 47.2319 | nans      |
| 3f71ef4d-8bca-4501-9611-8d5f6d8bee2e | 8c3bc26e-7ac7-497e-8256-8a7dc29fc543 | IGNNK               | protocol:test_r003 | 36.5456 | 46.6491 | nans      |
| 87311f94-4dc0-4708-af5d-136a4b9e1953 | 8c3bc26e-7ac7-497e-8256-8a7dc29fc543 | IGNNK               | protocol:test_r002 | 33.8124 | 43.1546 | nans      |
| 4e3957ee-aa03-4f9c-9803-30c2c9a2a38b | 8c3bc26e-7ac7-497e-8256-8a7dc29fc543 | IGNNK               | protocol:test_r001 | 40.1286 | 49.9775 | nans      |
| c28f650b-2060-4b2e-9f11-300d36d1bbeb | 8c3bc26e-7ac7-497e-8256-8a7dc29fc543 | IGNNK               | protocol:test_r000 | 34.9225 | 46.2091 | nans      |
| efa785e2-b852-4f7c-8737-01b1850b06e1 | c541c151-4a70-45c3-b4c7-9546b66463a9 | IGNNK               | protocol:test_r004 | 36.6187 | 45.3547 | nans      |
| 8fb753da-9732-444d-9d6d-12be5d17a679 | c541c151-4a70-45c3-b4c7-9546b66463a9 | IGNNK               | protocol:test_r003 | 33.3308 | 43.413  | nans      |
| 1c5616aa-8366-4f71-9113-d56139ba5702 | c541c151-4a70-45c3-b4c7-9546b66463a9 | IGNNK               | protocol:test_r002 | 32.8196 | 41.8742 | nans      |
| 27245970-4b0b-4657-8be1-f43ff1665bb9 | c541c151-4a70-45c3-b4c7-9546b66463a9 | IGNNK               | protocol:test_r001 | 31.3094 | 40.9325 | nans      |
| 6128cec7-80f5-456f-b9ae-90217ac34517 | c541c151-4a70-45c3-b4c7-9546b66463a9 | IGNNK               | protocol:test_r000 | 32.1263 | 40.6635 | nans      |
| d08f665b-e29e-498f-aa07-eeb3456514ae | 6c023169-5411-40f3-8623-3d9f4f78cc8b | GRIN                | protocol:test_r004 | 31.3669 | 40.0801 | nans      |
| 37e73074-f876-4e26-be6d-a8b9e31ac195 | 6c023169-5411-40f3-8623-3d9f4f78cc8b | GRIN                | protocol:test_r003 | 31.599  | 40.2651 | nans      |
| d4b2787e-888d-4bf1-824e-f93b44e6bc57 | 6c023169-5411-40f3-8623-3d9f4f78cc8b | GRIN                | protocol:test_r002 | 33.1578 | 41.8464 | nans      |
| e04c8535-ea0f-472e-9c71-b95231b124d9 | 6c023169-5411-40f3-8623-3d9f4f78cc8b | GRIN                | protocol:test_r001 | 33.2613 | 42.2089 | nans      |
| a4f42fce-6071-44ff-a1ca-e0c611f713a4 | 6c023169-5411-40f3-8623-3d9f4f78cc8b | GRIN                | protocol:test_r000 | 32.2422 | 41.5372 | nans      |
| 5b363859-a81b-4ec5-be14-d2593475cd16 | 66da3f3e-9676-49d3-9a3d-e8314d56ac38 | GRIN                | protocol:test_r004 | 31.275  | 40.1364 | nans      |
| cbb84ed5-497f-4139-aaae-bee9d0fb94ac | 66da3f3e-9676-49d3-9a3d-e8314d56ac38 | GRIN                | protocol:test_r003 | 31.3988 | 40.1122 | nans      |
| a3a04df1-4bac-4fb0-b9d8-f21951463994 | 66da3f3e-9676-49d3-9a3d-e8314d56ac38 | GRIN                | protocol:test_r002 | 32.839  | 41.5193 | nans      |
| b44234e6-9f3c-4ad9-b8d2-6787172fc062 | 66da3f3e-9676-49d3-9a3d-e8314d56ac38 | GRIN                | protocol:test_r001 | 33.477  | 42.2919 | nans      |
| 22cc127e-2e69-403e-bc49-4f8d72cf3765 | 66da3f3e-9676-49d3-9a3d-e8314d56ac38 | GRIN                | protocol:test_r000 | 31.9524 | 41.279  | nans      |
| 4230ad51-92af-4450-aadb-2d7037677ec1 | bf49a05c-c599-47a7-a346-2a06bdb8dc30 | GRIN                | protocol:test_r004 | 33.8423 | 42.9965 | nans      |
| c235d1fd-970c-4ba4-bb45-cd000f255847 | bf49a05c-c599-47a7-a346-2a06bdb8dc30 | GRIN                | protocol:test_r003 | 33.5915 | 42.0455 | nans      |
| 6c949590-f41b-41b6-b786-a6dca5111ea4 | bf49a05c-c599-47a7-a346-2a06bdb8dc30 | GRIN                | protocol:test_r002 | 30.8959 | 39.0407 | nans      |
| a154c60e-37a2-4bf8-b6a8-a911b2e0c3c1 | bf49a05c-c599-47a7-a346-2a06bdb8dc30 | GRIN                | protocol:test_r001 | 33.9885 | 43.3432 | nans      |
| 8ae86254-e110-410c-b1a3-8fb7ebe70d8d | bf49a05c-c599-47a7-a346-2a06bdb8dc30 | GRIN                | protocol:test_r000 | 35.322  | 44.2053 | nans      |
| ef0d0eaa-9523-48ad-976b-9d24d8dfd6fd | 079662e8-f596-40ee-ad19-d436053c6029 | GRIN                | protocol:test_r004 | 51.0052 | 60.1936 | nans      |
| d1ce7cc9-017a-425b-a0ee-edcb4292e397 | 079662e8-f596-40ee-ad19-d436053c6029 | GRIN                | protocol:test_r003 | 50.5883 | 59.7807 | nans      |
| efe51107-012e-4a3a-8ce7-676d7381b994 | 079662e8-f596-40ee-ad19-d436053c6029 | GRIN                | protocol:test_r002 | 51.2401 | 60.3028 | nans      |
| b238fc47-8ce8-4490-9b18-f7ba4b3f4f41 | 079662e8-f596-40ee-ad19-d436053c6029 | GRIN                | protocol:test_r001 | 51.1324 | 60.2881 | nans      |
| 79020b31-ed5a-4c83-97e5-19d62e73e17b | 079662e8-f596-40ee-ad19-d436053c6029 | GRIN                | protocol:test_r000 | 51.4837 | 60.5816 | nans      |
| 5d649dbb-b09f-4953-a4c7-0d9439299abd | 3ed2c6ff-e508-4093-972a-0315503f577a | GRIN                | protocol:test_r004 | 38.4166 | 47.469  | nans      |
| dcefa2cd-9366-4c27-bee0-fa4726a1604e | 3ed2c6ff-e508-4093-972a-0315503f577a | GRIN                | protocol:test_r003 | 36.7535 | 47.3672 | nans      |
| 65b5b484-9ff2-448c-a158-a590cae3f82a | 3ed2c6ff-e508-4093-972a-0315503f577a | GRIN                | protocol:test_r002 | 33.3794 | 42.7983 | nans      |
| fa962b61-a9f0-445e-9f22-44439eba0c8e | 3ed2c6ff-e508-4093-972a-0315503f577a | GRIN                | protocol:test_r001 | 40.2074 | 49.9941 | nans      |
| 1aa3da0e-f878-4141-a7d1-0b1a0712ce36 | 3ed2c6ff-e508-4093-972a-0315503f577a | GRIN                | protocol:test_r000 | 36.5529 | 47.2293 | nans      |
| 73107f3c-b1aa-43e9-b8c5-86e0919494d7 | b5c9e02f-81e0-43b9-b3a3-1968dc1f595c | GRIN                | protocol:test_r004 | 32.7191 | 41.7862 | nans      |
| 5367830f-7052-495c-a0a7-25a77206a8fd | b5c9e02f-81e0-43b9-b3a3-1968dc1f595c | GRIN                | protocol:test_r003 | 32.9816 | 42.0121 | nans      |
| 79f269d5-7ae3-4210-8517-6b4332a38458 | b5c9e02f-81e0-43b9-b3a3-1968dc1f595c | GRIN                | protocol:test_r002 | 33.1428 | 41.975  | nans      |
| d50bec30-7bf5-4399-a3cb-49fc1177d5cb | b5c9e02f-81e0-43b9-b3a3-1968dc1f595c | GRIN                | protocol:test_r001 | 32.5539 | 41.4682 | nans      |
| 580f6e1f-1105-4183-9e51-edc2310aa745 | b5c9e02f-81e0-43b9-b3a3-1968dc1f595c | GRIN                | protocol:test_r000 | 32.9284 | 41.806  | nans      |
| 3e9e4f5c-872b-42be-ac78-b69ee6dd9ac9 | 52a8fbd8-e2e8-4cee-afa8-1758ffd7c19f | STGCN               | protocol:test_r004 | 31.3349 | 39.9227 | nans      |
| a49a93bb-9ab9-4bac-a0c7-077d4623ea70 | 52a8fbd8-e2e8-4cee-afa8-1758ffd7c19f | STGCN               | protocol:test_r003 | 31.0822 | 39.7318 | nans      |
| 98e95287-229c-4b28-889a-c57a9f9cab7b | 52a8fbd8-e2e8-4cee-afa8-1758ffd7c19f | STGCN               | protocol:test_r002 | 28.7882 | 37.4129 | nans      |
| 216722d7-81bd-44e2-bd14-487b6e5a16c5 | 52a8fbd8-e2e8-4cee-afa8-1758ffd7c19f | STGCN               | protocol:test_r001 | 29.4947 | 38.2838 | nans      |
| 5a0d79f5-1164-4ccf-b858-9adae87c6119 | 52a8fbd8-e2e8-4cee-afa8-1758ffd7c19f | STGCN               | protocol:test_r000 | 33.558  | 43.3861 | nans      |
| 393c461c-0bad-49be-b58f-b5d0c9f8264a | 3ef2f036-a2c3-427c-ad4d-d5f3d3022aeb | STGCN               | protocol:test_r004 | 31.8168 | 40.1749 | nans      |
| aa4823bb-0574-482f-b417-b051e77fdf8d | 3ef2f036-a2c3-427c-ad4d-d5f3d3022aeb | STGCN               | protocol:test_r003 | 29.3964 | 38.8548 | nans      |
| c55ddbd1-71b0-40d4-ae3d-2dc382b280e6 | 3ef2f036-a2c3-427c-ad4d-d5f3d3022aeb | STGCN               | protocol:test_r002 | 30.0168 | 37.9255 | nans      |
| 537de68e-b8ef-4fb4-9382-4f74d83b5c5f | 3ef2f036-a2c3-427c-ad4d-d5f3d3022aeb | STGCN               | protocol:test_r001 | 32.9375 | 41.4957 | nans      |
| 53c7be02-eec6-4f22-b082-ed41d21cf932 | 3ef2f036-a2c3-427c-ad4d-d5f3d3022aeb | STGCN               | protocol:test_r000 | 28.7315 | 39.4736 | nans      |
| 181c35f0-3036-47ff-80b3-4be2c73dd5e5 | 8bcb7a3d-4208-40bc-8ca7-a5badf4f3fac | STGCN               | protocol:test_r004 | 35.5284 | 44.4605 | nans      |
| 8ed14e72-40bb-412c-8912-b9b101ea7cdb | 8bcb7a3d-4208-40bc-8ca7-a5badf4f3fac | STGCN               | protocol:test_r003 | 33.1817 | 41.6429 | nans      |
| abb2df46-3186-4708-adf1-86653dea18d5 | 8bcb7a3d-4208-40bc-8ca7-a5badf4f3fac | STGCN               | protocol:test_r002 | 30.7524 | 38.8302 | nans      |
| 3755b64e-a4dd-4888-88f4-3f54be4d7b1d | 8bcb7a3d-4208-40bc-8ca7-a5badf4f3fac | STGCN               | protocol:test_r001 | 32.877  | 42.1556 | nans      |
| 4d0770d8-11e8-4ff3-88f1-c6bdfad243ec | 8bcb7a3d-4208-40bc-8ca7-a5badf4f3fac | STGCN               | protocol:test_r000 | 36.4166 | 45.1908 | nans      |
| a05bc9fa-315c-4b8d-bcf7-01918c95f3d7 | c4a2ea41-6e16-492b-9091-8f45a9575bd4 | STGCN               | protocol:test_r004 | 47.4426 | 56.0309 | nans      |
| faee1a4f-bea6-4cc2-a1f8-eb86fd88a9fd | c4a2ea41-6e16-492b-9091-8f45a9575bd4 | STGCN               | protocol:test_r003 | 46.962  | 56.0448 | nans      |
| 006624e3-fa0d-4637-a2eb-b6cf3e03bc1d | c4a2ea41-6e16-492b-9091-8f45a9575bd4 | STGCN               | protocol:test_r002 | 51.2169 | 60.6485 | nans      |
| f8756d5d-c728-44ab-bf9e-c553882f68de | c4a2ea41-6e16-492b-9091-8f45a9575bd4 | STGCN               | protocol:test_r001 | 44.2363 | 54.2907 | nans      |
| fadad062-6c98-4629-92c1-a39ca6ed9302 | c4a2ea41-6e16-492b-9091-8f45a9575bd4 | STGCN               | protocol:test_r000 | 50.8199 | 62.9292 | nans      |
| 9d4117a3-3f51-47b0-8c48-7ac6c58ff5de | 0a925817-a424-497f-ba1c-76f40e3542bc | STGCN               | protocol:test_r004 | 39.8138 | 48.2583 | nans      |
| 212bb572-8c39-471b-a4db-e1c07e4242bf | 0a925817-a424-497f-ba1c-76f40e3542bc | STGCN               | protocol:test_r003 | 30.7395 | 40.7421 | nans      |
| cb2eb311-d6e7-414f-981e-737f396579c5 | 0a925817-a424-497f-ba1c-76f40e3542bc | STGCN               | protocol:test_r002 | 33.0195 | 43.5477 | nans      |
| 250ba375-3547-4f9f-8efa-dc62a163dd2e | 0a925817-a424-497f-ba1c-76f40e3542bc | STGCN               | protocol:test_r001 | 41.1451 | 51.5196 | nans      |
| 36dfa7be-a215-401d-a623-a0ccc246926c | 0a925817-a424-497f-ba1c-76f40e3542bc | STGCN               | protocol:test_r000 | 39.7584 | 51.3903 | nans      |
| bc2997a3-1266-4952-8179-73d33c0bfdbe | 97611198-e44f-4f53-b1bb-205b804cb406 | STGCN               | protocol:test_r004 | 31.691  | 41.3769 | nans      |
| b488fd54-0fb6-4908-9eea-11450b4ab04d | 97611198-e44f-4f53-b1bb-205b804cb406 | STGCN               | protocol:test_r003 | 31.428  | 41.2498 | nans      |
| a65b8c8c-4cce-4f1e-9b2d-714b8b7318d4 | 97611198-e44f-4f53-b1bb-205b804cb406 | STGCN               | protocol:test_r002 | 29.8578 | 39.9624 | nans      |
| f7deb245-48e2-4f26-a0d1-bb517cbf8550 | 97611198-e44f-4f53-b1bb-205b804cb406 | STGCN               | protocol:test_r001 | 25.0794 | 34.6212 | nans      |
| ae35f14b-8c5c-439d-93a7-91b5facdd1d6 | 97611198-e44f-4f53-b1bb-205b804cb406 | STGCN               | protocol:test_r000 | 30.0406 | 38.5775 | nans      |
